pi_id,inst_id
558589,169
74197,3258
560044,76
471971,400
533229,2609
498443,39
475315,216
550154,56
521958,94
490677,8
379746,111
556655,169
486470,83
532971,432
358205,559
205700,4988
490938,71
492080,94
496177,39
541936,47
518436,30
513795,574
56820,64
147262,26
451149,8
484709,117
523226,138
18377,169
280090,29
240773,75
427127,277
531685,99
478365,164
521706,9038
550974,47
517701,10
347935,47
551001,66
473711,9
537010,10
553707,24
559397,101
426237,88
146337,89
492202,53
525579,206
398928,31
228277,187
378572,128
64848,2973
527986,35
292127,7129
427325,49
344343,356
502286,68
504410,437
191178,208
466946,117
466809,5931
522381,65
507370,334
557147,559
284315,125
108188,807
427427,65
409197,144
557556,22
550122,333
560562,927
124057,1912
444741,4640
492593,187
483488,39
540138,31
555427,69
33862,2138
549925,5
322423,6456
226375,137
251870,2
526569,117
460554,68
439956,278
426965,9416
550488,118
530445,55
183023,38
491087,95
475040,29
561003,213
290087,453
523968,671
532971,205
553388,103
550576,49
263692,38
342282,94
401676,141
561782,26
469607,6520
542346,95
342999,106
515407,54
246910,6261
543446,51
557984,29
223722,1184
462244,7893
523883,47
249966,46
362161,6003
421546,164
485900,4
499228,5289
34094,68
285452,265
355467,128
550344,19
564023,2046
402502,68
218159,65
558340,572
509519,106
529645,136
33598,59
508671,71
541941,77
558299,1973
208531,74
363477,70
248906,71
502611,12
125790,122
485193,39
556971,141
524859,30
501796,38
417940,190
359754,4
385733,383
530803,2609
565291,103
425157,144
564427,109
369489,106
347574,1202
433965,2393
439659,327
550999,47
451116,9200
548388,36
538208,44
518010,117
228789,2103
170530,4866
379691,10
526234,144
556038,207
486357,144
557855,5
553584,22
513187,118
562318,8
345733,34
428817,199
226268,137
421217,31
157665,74
560997,144
225924,131
559694,146
257716,34
33380,7
459585,217
542513,106
530999,207
287014,39
509669,297
527046,94
150177,55
482838,144
526814,94
520288,307
320271,94
541786,86
555803,128
365938,199
142849,89
167434,10
276658,169
98338,54
483518,69
543984,482
488578,76
565246,89
558854,283
429487,738
468070,34
471476,49
527650,1397
487434,22
425084,1304
543493,2940
99015,83
516082,203
534006,164
226613,400
550946,49
529271,446
355232,832
537051,381
490825,16
509536,1251
97540,24
543576,174
548097,391
560604,71
353894,109
513638,39
513898,111
563791,34
554242,31
541157,138
550414,9985
493579,19
507869,117
486496,85
529483,116
280792,174
421414,780
534227,9035
174832,117
531846,923
543568,125
489798,6
500659,1174
522051,411
487381,136
33380,15
416071,2623
321257,831
517746,216
365875,163
464575,220
559294,199
555292,60
517564,172
540074,133
82176,2346
33380,31
538216,365
472132,30
407679,43
491296,125
538992,279
549718,71
561764,144
526244,144
563607,39
542386,153
518152,83
530862,29
451082,35
224279,448
417054,118
397101,16
507380,172
523431,8
550451,138
425187,8399
409691,9325
351068,111
523007,90
562985,7
298035,32
531266,220
516935,159
542087,70
551465,194
359541,2609
444744,2103
281181,38
385559,137
416071,141
534174,307
550958,60
219237,2655
44539,2321
404568,8
486052,84
540507,71
144659,131
321538,70
425205,1456
563608,12
408703,30
563275,669
562593,136
478308,83
559204,89
549760,118
509001,184
337768,84
444746,117
521455,69
520246,187
306142,3
191920,331
213464,128
329443,168
376804,9
264770,30
1235,108
290967,5
497441,109
491111,128
450771,137
286979,2042
123856,1304
84193,46
450774,137
429487,8874
559849,8
409713,144
554592,35
123463,106
497408,1278
186707,541
53996,34
495392,23
549373,111
526412,84
446168,94
501291,89
95769,54
197952,10
554315,47
496067,109
33183,2112
490256,115
461421,7
521717,71
521577,31
526615,272
222751,2414
557941,7
550165,47
455742,146
559670,234
421224,119
415743,137
127055,4246
196924,6532
530954,261
284605,117
520031,226
16398,44
464022,95
518444,47
462892,120
550392,2609
490644,4798
226350,23
526569,63
535314,29
518974,7639
64393,23
433915,1404
556882,84
213609,633
50144,5
502515,130
496952,153
556816,89
538173,391
214119,860
565204,149
520564,174
54364,16
366850,64
554954,86
539936,4508
480627,10
437972,106
167115,287
293096,109
507297,59
255989,3335
212114,71
269188,159
533348,68
363868,106
455743,84
125987,31
485106,12
349034,788
295807,3297
480998,147
404185,2204
179503,119
564025,85
480998,47
547713,3565
57687,1147
412431,120
475466,19
179576,3257
362928,334
429027,112
523672,70
233336,3147
562965,927
561136,6586
559428,68
279610,74
2431,263
559847,89
193788,4047
554547,10
531057,64
3061,308
531874,12
493094,38
303840,53
468070,9035
409510,238
456825,69
515737,5
541994,51
140250,205
92323,21
559672,234
558235,75
535565,128
548160,74
359253,2123
550574,23
495599,1937
498457,10
557952,166
524859,23
266984,528
548283,106
561160,2151
212618,112
37854,75
495329,33
553768,131
448655,163
11971,675
511108,681
433796,7562
561160,272
556816,388
32724,174
284602,287
264401,46
518335,94
446789,30
520843,7021
521710,85
529435,75
558328,68
464191,159
376438,3565
296285,131
542671,50
438785,29
523025,101
24590,109
186641,30
562889,124
485861,3189
555160,69
492228,199
456313,75
519772,23
508219,22
488830,544
560319,5289
196924,83
561154,434
559253,119
550377,137
140618,125
534418,35
533701,137
171293,294
503531,233
471355,159
458060,70
355184,125
549619,161
440928,137
536698,16
560018,172
523055,3
532501,23
550108,38
398928,574
556149,302
478990,137
517575,941
413136,69
486206,71
485618,163
398928,633
483319,2123
520022,476
522161,9342
353249,40
359365,27
561355,10
482862,10
557516,25
290073,78
410498,187
527258,400
560928,71
398928,191
550044,117
120188,3438
409044,500
478405,104
460483,62
56015,169
538314,38
464438,58
563502,68
328469,78
491832,2021
509697,78
558475,22
248906,2008
33380,78
531380,29
207744,26
42692,5
526223,74
343429,385
451556,69
448038,112
394883,83
409972,128
397892,1730
541889,115
546934,88
348451,128
530743,172
456451,10
173907,172
232639,166
490697,134
451785,68
553335,31
89471,146
6438,499
329570,55
564351,89
196924,10
454578,39
493492,149
489899,16
198115,4851
448038,140
478157,118
555229,17
496824,78
359365,84
520681,10
556882,46
475892,112
557530,1973
258532,916
558026,194
416891,206
548135,199
444423,164
531658,17
258892,213
399761,16
518469,633
94803,24
486458,19
390875,104
532696,64
488691,162
533831,77
399913,38
425870,166
380554,74
225933,49
496337,33
530662,83
550660,81
469278,68
497354,105
551467,1674
494759,9035
345567,46
539862,59
296879,137
551061,63
485598,10
557686,104
228764,23
423492,138
226134,115
398928,187
489920,159
526839,5
538322,67
555867,403
371147,75
383914,64
464413,10238
523968,47
489276,2081
1776,207
214124,169
562790,50
244051,83
67002,79
495984,106
244050,83
313706,51
518386,7902
523144,84
313628,84
475364,161
316342,180
139665,180
183023,137
377744,83
527291,2
539179,7
560408,38
563764,17
549985,385
558308,7840
409382,123
526006,434
228322,5
550997,44
340351,223
375484,39
495544,416
486391,7741
521367,111
526913,77
543415,149
556302,3079
522160,567
560190,5
450928,49
425230,607
292276,574
548184,153
421195,294
502419,31
469969,68
451076,35
339275,1915
420384,21
258143,6503
559302,140
214934,65
433979,179
33858,2138
564917,89
560430,163
518669,572
438651,64
257746,32
490590,78
269272,67
388044,156
40411,21
501145,551
558924,56
541839,138
558541,185
475261,76
450625,47
521548,30
331030,505
342426,163
430976,49
540163,71
557333,602
326919,5
470237,395
539717,131
560392,58
284793,4945
558321,112
526198,9038
226351,23
257668,71
496864,60
469210,39
398928,1210
423537,147
269497,2221
496785,74
464191,226
52879,137
173973,43
520803,1393
405032,4708
518459,31
560474,41
222906,79
556630,26
438661,35
511368,153
564627,286
541955,222
424608,105
557686,2118
461988,77
509405,117
538902,279
412811,214
517044,149
554197,77
276782,89
396478,4640
365292,1438
289966,144
489879,68
501588,65
182948,144
518519,6701
442455,64
408684,114
538872,159
431683,47
198115,202
561682,78
451500,128
463668,78
140393,77
509677,35
548182,2609
408722,297
352588,290
33380,62
557334,179
142732,128
379772,34
522585,67
541963,64
475088,85
554510,47
509169,25
531846,85
556612,140
499556,20
456694,134
469941,239
559377,24
284307,136
397784,584
485681,1715
314892,4
425345,19
559475,24
563632,166
478385,47
351588,76
389214,15
250214,5298
457531,226
564430,9037
487472,172
528208,30
49243,6
123263,77
66946,88
166197,3659
542021,9038
520946,46
426166,109
451577,126
526859,77
96833,126
344235,44
513807,5750
144588,169
117382,53
390528,2425
525664,78
546254,5
173277,125
553640,595
559577,120
494936,391
323304,66
164147,421
210179,17
97574,482
561739,83
138507,94
474437,6772
430331,31
550673,706
532660,111
508479,112
451155,144
528635,39
92203,13
181053,84
106598,74
508475,104
117194,117
388677,68
187305,192
539160,68
344342,356
451161,4640
560888,16
487045,1428
362246,1161
528486,119
262170,10
565135,66
161478,120
523900,216
279698,141
560927,112
393034,1706
507227,37
505325,4634
493332,163
520803,30
545574,16
532090,78
150157,3991
551314,467
475099,68
383956,33
167042,5
417677,71
308656,208
495161,17
237068,187
525423,84
526922,11540
530863,29
408722,9034
527041,22
562985,30
563673,765
560546,128
485682,1715
491424,44
397898,941
550682,117
418721,84
561219,821
559198,27
429261,39
531882,843
496766,174
542087,27
556614,140
517378,858
374749,33
533089,30
542563,9034
542003,85
425109,19
554983,169
377725,155
520761,120
512650,35
355586,161
474312,30
496337,3954
485999,143
387279,7737
560175,105
77742,49
480369,153
482361,125
274895,30
398928,131
462214,144
523208,118
196769,50
460501,131
521853,68
486380,47
365895,138
559089,3
507370,109
387321,2303
517543,5
554087,117
562335,99
302291,103
490798,2437
565226,29
366058,131
344399,43
375746,146
550817,39
483279,294
120690,47
516879,5582
495286,112
453858,2305
141025,67
519649,10
518376,8
226556,137
515700,154
517538,38
390091,141
172368,743
226086,128
389459,142
527053,69
561154,6412
292620,137
293343,138
488657,159
291145,34
550580,138
153088,58
398928,207
396971,85
539710,2908
126034,874
543565,187
525848,856
494936,98
450850,202
523455,120
550149,99
549219,85
540163,23
544532,21
451716,50
401830,128
43564,117
388834,821
521696,874
271310,46
197742,159
438734,434
543520,117
463071,19
353594,70
508212,24
550184,139
511217,22
517044,85
550787,283
456909,10
398928,174
532609,6231
346091,23
465584,287
563221,147
424319,104
490894,206
381439,7902
533444,100
554450,633
381306,134
557624,117
562707,172
251023,1236
517969,115
496888,23
563314,2
473863,69
82576,3339
390128,10
284132,125
455161,104
38573,78
538871,159
519872,416
524103,131
551771,141
194404,2131
556651,356
544556,10
424054,21
560145,128
416961,32
346806,141
551925,46
390251,19
528637,39
245227,83
435449,161
33113,89
320878,115
558848,35
532662,22
314146,150
2535,274
531903,112
564228,207
500379,134
258674,222
526253,209
283130,20
473921,131
125561,149
380243,12
320780,19
543501,531
316262,10
549961,1710
565302,24
96388,44
126686,769
552243,68
228086,927
556302,191
528852,578
117792,1444
553664,10
465137,12
501894,332
409687,31
226193,68
343534,103
394642,291
559204,106
402340,226
89388,2046
517407,85
518338,104
30836,2065
519948,9217
563462,9035
328784,599
498314,34
490047,77
485522,32
561963,163
33380,99
559203,12
279647,67
431049,366
551341,77
521966,874
504279,7855
553571,55
81819,5
481809,43
316983,68
385020,24
288514,2387
563991,83
393336,564
533326,95
400168,117
412539,611
448317,174
212889,4640
529662,49
533341,41
440640,75
434515,9217
527045,94
460491,122
549794,1266
528342,76
343207,47
485393,30
553289,91
536596,21
210985,115
552494,131
218583,96
174830,874
527253,169
33693,104
557607,3
194525,3
386750,416
521829,75
529428,220
557870,111
560630,39
549235,36
233000,58
528851,578
133899,117
162520,104
278933,38
508360,137
546359,126
448515,12257
33380,19
518680,199
555532,46
553959,394
314146,260
309750,32
11649,658
511572,49
514651,1397
508515,49
33380,35
533021,68
563386,159
517175,23
486204,49
549718,75
355215,78
217964,109
467660,117
208545,44
142610,128
420735,10
283428,74
349823,743
549200,74
225740,63
529886,6
533936,293
561584,86
423419,169
563668,141
474015,512
443401,71
551113,163
58959,207
553595,213
562152,89
502353,297
134414,24
320645,2979
523441,207
561267,65
224733,8
537126,2083
409138,49
460103,243
226274,5952
511760,163
441725,50
328887,50
536664,47
387675,927
15370,44
418075,250
514881,2964
421417,780
523023,101
438224,65
427492,151
553248,144
510368,89
431049,400
152128,144
549739,166
553186,49
262645,6561
32593,419
398928,528
542594,60
549540,34
207416,3059
435501,874
517778,86
548354,163
549148,31
527012,122
269404,24
550415,216
313372,99
553948,9036
426490,30
342332,68
277620,36
415304,1723
502199,39
551035,93
565164,69
243951,71
468220,338
431406,523
528613,104
485627,148
528479,234
565254,117
465403,2204
485671,137
429234,243
490676,55
517315,5
13807,74
559080,131
536668,9035
492384,2609
187891,63
402357,94
459010,34
513913,66
450848,297
49421,131
427336,187
135485,77
226528,38
404642,229
557608,78
33859,2138
562786,128
196501,260
557651,85
517586,38
477110,163
481368,59
497068,16
404185,421
531309,1240
320626,187
371194,119
505744,12
201308,929
425667,24
475507,66
441347,8399
429235,112
228852,151
529656,192
489788,39
89473,146
233000,1710
523591,1402
558486,152
563382,95
52508,8
410674,294
211925,161
201665,117
381426,10
346811,51
547294,19
520020,30
508269,8
550053,251
486519,69
553159,555
516439,7734
549076,2962
528534,2617
455101,77
292392,144
122593,125
447717,78
559829,9129
229226,109
541786,3
67068,465
527853,36
486302,8
158256,131
559496,78
533266,117
416053,137
173067,74
518132,50
560865,111
50196,29
89417,10
58726,6
553878,68
488240,85
325247,174
511316,2424
469943,159
196924,133
348019,64
179862,216
115160,37
346742,117
33676,2128
533183,2
130137,4298
289452,166
465414,89
184344,89
522417,497
438140,1997
486150,104
94777,126
97172,70
425909,9346
550244,10
438346,23
352978,220
495935,22
550649,75
558297,5289
440622,67
517122,31
553684,69
365926,137
515704,22
228096,68
2368,258
417387,250
557463,1162
562776,111
531640,88
297657,4
370962,23
343385,115
532616,137
557173,331
539162,400
442797,117
370773,38
267279,403
529929,75
209323,4809
540016,38
520487,69
414766,56
271428,2385
169582,290
492735,6664
376156,122
551035,385
469267,75
369415,134
376063,88
536677,137
398928,570
527873,8
553287,187
385127,62
528014,16
532703,19
428817,239
490060,21
164669,184
554035,120
560385,9335
474452,154
555004,229
538611,38
533936,208
450918,144
521896,334
550423,6
555277,19
398870,20
518043,47
527003,47
86706,305
150157,99
82184,400
60519,44
537412,88
531274,34
384253,172
540553,106
463055,137
499664,78
33529,2121
202442,10
563245,68
235820,78
409512,10
354931,59
456660,47
509001,50
548797,2391
546383,11923
40746,2250
345777,21
408895,128
561880,351
460791,136
167771,75
502032,294
462473,1952
245574,1184
518516,99
530745,94
409680,105
529350,77
503649,104
521533,5
246370,199
473578,109
183718,63
543712,217
33848,1247
449081,44
477225,106
561682,137
462275,117
362937,142
549443,213
564721,99
474490,4660
519936,819
485880,245
560145,31
564455,138
431445,137
174736,85
434606,90
522032,531
558793,84
560130,88
167668,146
306142,166
531148,434
524130,4
521687,68
532009,39
355756,633
343371,86
376074,635
528444,35
541752,137
270075,6668
361939,117
529105,935
433965,159
343459,162
564672,86
497533,388
410068,29
556284,94
540234,7893
564305,134
430331,7009
489422,22
501286,32
432407,191
534923,2069
548797,30
502807,99
14054,633
57685,3
345726,331
485748,24
537839,8818
311939,33
551078,68
517880,4
492042,125
474452,138
394467,252
484584,115
486459,19
456658,84
381020,277
563567,106
559256,163
512143,169
490060,521
414667,18
517044,120
547895,243
478022,120
316718,58
448038,421
559995,104
289997,137
461421,77
321260,831
547212,169
474446,10413
309636,169
347998,30
527564,16
94963,123
472011,124
538708,126
489920,181
421081,39
308217,69
554123,138
556914,95
513541,94
543448,51
464839,4106
554621,27
518979,743
423487,75
512650,67
358528,68
523119,220
558308,538
188405,74
196820,126
279723,10
509531,144
509169,146
33380,24
351891,149
492735,100
560342,38
412202,84
560046,260
466700,122
464575,11610
501443,142
386026,84
564733,172
31436,283
438709,68
486594,103
427802,47
259750,3565
528676,568
555419,137
132080,179
399195,496
12118,682
266172,71
522520,234
370809,69
320859,50
545158,30
561782,35
349919,34
468803,5
414759,198
527730,22
450746,83
556718,467
553588,5
522133,164
169940,24
105383,85
548295,112
486425,46
550572,31
339704,47
402676,2832
427576,77
450412,199
530687,188
198884,19
486198,38
519276,83
2665,284
233763,10
506686,1691
526814,3308
74196,3258
541779,159
530278,164
475415,34
466322,30
558250,147
142450,5
257164,84
